Date Created,Tweet
2021-04-30 05:02:47+00:00,"Kirain kemaren cuma dari BBRI, ternyata pas cek email lagi ehhh SIDO berbagi cuan jugaaa 😍🤑😍🤑

Alhamdulillah yaa, biarpun ga ikut dapet THR lebaran tapi dapet THR receh dari saham https://t.co/Ajk3cjAzyK"
2021-04-30 04:34:40+00:00,"@Saham_fess saham-saham dengan high market cap, kayak bbri, bbca, pergerakannya akan ngaruh ke ihsg. since ihsg adalah indeks gabungan dari harga saham yang ada di bursa."
2021-04-29 07:29:56+00:00,"BBRI bagi bagi deviden gaes,"
2021-04-29 07:20:35+00:00,@BigAlphaID Barusan dpt dr BBRI dan SIDO 💰
2021-04-19 08:02:06+00:00,BBRI oh BBRI 🙃
2021-04-19 01:33:13+00:00,"Oh ya untuk saham, sueca masih tetap nabung di BBRI, belum nambah emiten yg lain, soalnya penghasilan blum ada kenaikan signifikan 😅. Crypto ini hanya kantong “uang bekerja” yg lain, dan masih blum fix masadepan crypto kedepan, jadi masih #pastiuanghilang"
2021-04-16 07:47:20+00:00,"Pagi TP BBRI, siang hari lumayan TP tek-tokan FILM, 5 menit terakhir masuk di BBRI lagi. Wkwkwk
Jumat barokah"
2021-04-15 10:13:17+00:00,Bbri mantap bat dah closingnya 😭😭 https://t.co/UnoY0zB8x6
2021-04-14 09:23:08+00:00,BBRI jg yuk bs yuk
2021-04-14 05:33:02+00:00,Carry me BBRI dan ERAA 😘
2021-04-12 13:14:56+00:00,"@FianHyde Nah iya, aku jg kebetulan start nya dr yg bank2 yg bakal ngasi dividen dlm waktu dkt. Hahaha. BBRI uda ☺️ TLKM uda lirik sih.. ntar dicek2~"
2021-04-12 09:37:54+00:00,"Amunisi abis euy, tau gitu kemarin pas udah cuan langsung TP aja dan swing trading deh hari ini. Believe BBRI 4,600++ https://t.co/MRufz5qkxk"
2021-04-06 04:06:23+00:00,"Dmmx sell, bbri buy. 
Wes ngene bae terus muter duit"
2021-04-05 13:43:54+00:00,Masuk bbri di 3800 kali ya...
2021-04-05 06:55:44+00:00,Bbri cumdate tapi kok malah merah hmmm #ihsgterserahhh
2021-04-04 13:14:29+00:00,BBRI🔥 https://t.co/kWJGlFT9lr
2021-04-04 11:53:45+00:00,@DhanaYoesril Jadi ke BBRI atau BMRI ini masnya?
2021-04-01 02:34:15+00:00,@TradingDiary2 Apa karena BBRI pak? Udah 3 hari ama ini dibuang terusss 😂 https://t.co/tTg3VVaMMM
2021-03-31 13:27:14+00:00,"@jesswjk @juliani__windi Total kelolaan sahamnya tahun 2020 aja 82 T (17% dari 486 T).

Kalo liat laporan tahun 2018 aja BBRI minimal 4T."
2021-03-26 05:55:13+00:00,"Antm rebound sih, syg uda cut loss dari kmrin waktu di support, tp kalo ga dijual kmrin bisa ga dpt harga BBRI di harga bawah, yauda syukuri aja, emang kurang cocok sculping, mending long term invest aja dah.. target dlm waktu deket smoga bs 100 lot"
2021-03-25 14:19:23+00:00,@ameliarianaa 2% BBRI? 😅
2021-03-25 07:41:39+00:00,"Sengaja nelat dateng RUPS BBRI, ternyata strict telat gabisa masuk. 

Batal perdana gegara niat buruk"
2021-03-22 12:39:29+00:00,Dua jutaeun aja nyoba beli bbri semoga dapet di harga rendah https://t.co/PRXWBLcvL6
2021-03-21 16:10:00+00:00,"Been browsing on TikTok on tips in investment and I don’t think stock is my thing. But if I want to have stocks for the sake of having them, BBRI will be it."
2021-03-21 10:30:51+00:00,Punya beginian pengen dituker jadi duit ato cuan yg merah 18lembar barangkali ada yg mau kondisi masih BNIB BNWT BBRI BBCA BNN alias masih segel size 42/8uk #tobacco https://t.co/56VJNvwmkB
2021-03-18 07:42:23+00:00,Nyesel tadi pagi beli bbri cuma 1 lot  🎃
2021-03-15 16:59:51+00:00,bbri opening 1% selasa 16 maret 2021
2021-03-14 22:49:41+00:00,"Yuuk yg mau e-book gratis ttg big bank Conve vs Digital... 👏👏👏 .  https://t.co/SysUNF7OzB 

#perbankan #digitalbanking #ebookgratis #BMRI #BBTN #ihsg #BBRI #saham  #tradingsaham #BBKP #BBCA #AGRO #ARTO #saham #analisasaham"
2021-03-14 03:50:24+00:00,"@azirizky @fajaramadans @FuadKamalID @KuntoAjiW Coba ah ngetes,
Halo BCA 
Halo BRI
Halo BNI
Halo BNN
Halo Bini
Halo BBKP nyangkut
Halo BBRI hehe"
2021-03-12 13:30:21+00:00,"Ada kecenderungan jika vaksinasi berjalan lancar serta jam kerja sdh bs dimaksimalkan lg, bank2 BUMN bukan ga mungkin akan melakukan revisi naik terhadap target tahunan yg sudah ditetapkan di awal tahun ini.

#bbni #bbri #bbtn"
2021-03-09 04:01:38+00:00,"Unilever tarik 8 th ke belakang jalan nya sideway, no good for long term investment, so faar yg paling the best buat long term BBCA dan BBRI.. https://t.co/9ktpioKig7"
2021-03-04 15:54:51+00:00,"@privaicy Wkwkwk bbri udh sangat bagus sih, saham bikin hati tentram, naik alhamdulillah, kalo turun juga alhamdulillah, dapet harga diskon"
2021-03-03 04:40:01+00:00,Hong Kong's FWD completes acquistion of a minority stake in Bank Rakyat Indonesia's (IDX: $BBRI) life insurane arm BRI Life.
2021-03-02 00:12:19+00:00,"@rgoestama Berarti gagal ya mas yg diajuin oleh kemenkeu dan kemen bumn ke dpr awal februari itu?

Waktu itu beritanya merger dengan 99% pnm dan pegadaian dibeli oleh bbri."
2021-03-01 13:30:32+00:00,$BBNI $BMRI $BBRI ?
2021-03-01 11:07:53+00:00,"Bbri baru kali ini ku merasakan yg bener bener bener diatas, aduh untung masih ada lot, tinggal bbni nih, yok balik ke atas buruan uda pengen seneng hijo2 https://t.co/j5JOUjuRuN"
2021-03-01 02:39:39+00:00,$ASII $BBRI 📈
2021-02-24 15:40:23+00:00,@doktermarket Turun asiiikkk Haka dong.. 😂😂😂 in BBRI we trust
2021-02-24 11:49:36+00:00,"@hrdbacot @XXIXELV *Beli 1 lot saham BBRI di pucuk*

This guy : Apa bisa kita mecat karyawan bank BRI? Kan itu perusahaan kita sendiri"
2021-02-22 13:36:33+00:00,Alkisah dulu seorang istri disarankan iseng aja taro 10 jt di #BBRI tapi akhirnya cuma beli 1 lot cuma buat ngerasain pasar modal.per hari ini gain 70% ... https://t.co/jpNduAWHHU
2021-02-18 00:58:56+00:00,"@yusrinasofia Kombinasi sih

1. Pemain ritel baru trauma terus hijrah ke kripto - kejadian di orang2 sekitarku soalnya - padahal mereka belum ngerti aja kripto lebih afgan :(
2. Investor yg beneran investor masih kzl BBRI aja bisa diseret dari 4.700 ke 3.990 dalam 2 hari meskipun balik :(("
2021-02-17 16:21:59+00:00,"Rabu 17 Feb 2021
Sell done !!
BBRI BBTN BJBR BRIS
IRRA KAEF HRUM
Lumayanlah
Trio INCO ANTM TINS longsor
Besok kamis buy bertahap
Infra ADHI PTPP WIKA WSKT
Juga longsor, besok buy bertahap"
2021-02-17 13:16:43+00:00,"@kelincibogor @urekanz Mending langsung pada pasang di ANTM apa BBRI ya hen, influencer saham ngga masuk desa mungkin yg masuk malah lising mobil"
2021-02-16 16:58:23+00:00,"Selasa16Feb2021
Besok rencana sell with profit 3-10%
BBKP BBNI BBRI BBTN BJBR BRIS
IRRA KAEF TBLA TINS TPIA"
2021-02-16 10:23:34+00:00,Hahahah suka bner. Pas BBRI di 2100 kenapa gak full power belinya skrg nyesel. Wkwkwk https://t.co/EIr3ujw0pl
2021-02-16 03:20:16+00:00,"Senen 15Feb2021
Harga komoditi terus naik
Inco antm tins masih collect buy bertahap
Jpfa sido tbla juga mulai buy bertahap
Banking masih hold
Bbri bbtn bmri bris bbni"
2021-02-13 09:14:35+00:00,"@anggasasongko @Martjelou BPJSTK

BBRI
TLKM
BBTN
ANTM
BMRI
BBNI
BBTN
SMGR
PGAS
PTBA
ANTM
TINS
WIKA
PTPP
WSKT
JSMR
KRAS
GIAA"
2021-02-12 08:21:20+00:00,"@blaztjack @mediocrickey Secara pengelolaan aset, udah bener itu. Penempatan di tempat berisiko tinggi cuman 24%an, sisanya di instrumen aman.

Sempet liat penempatan sahamnya juga di BUMN semua. Memang ada saham BUMN macam KRAS sama GIIA, tapi pebempatan banyak juga di BBRI atau TLKM."
2021-02-11 09:30:34+00:00,"@TradingDiary2 Pak, mau masuk ke BBRI di angka brp ya?"
2021-02-10 10:08:19+00:00,"@BigAlphaID 30% di BBCA longterm
20% di BBRI longterm
10% di UNVR longterm
( Longterm diatas 1 tahun dan pasang target harga utk ambil untung.. 30,50, 60% kah? )
20% buat daily trading
5% buat cash
15% buka JNE, Si Cepat atau ekspedisi aja

Bagi-bagi biar likuiditas kejaga 😁😁"
2021-02-09 07:22:31+00:00,BBRI naik 😍 https://t.co/lWBZYLaWZU
2021-02-09 03:10:14+00:00,"BBRI mantep njirrrr, gr2 issue holding ultra micro kali yaa, beli di 4100 sekarang uda ampir nyentuh 4700 , mantapp njir cuan nya 🤩, sudah jelas LONG TERM INVEST..."
2021-02-09 02:21:37+00:00,Yg jual 2000 lot BBRI saat ini saya cuma bisa geleng2 hampir 1 M wkwk https://t.co/EhDDnLp0O3
2021-02-08 15:21:17+00:00,"No matter how small you start, always dream BIG
Senin 8Feb2021
ANTM 2830 Target 3000
INCO 6150 Target 7000
TINS 2120 Target ?

Mulai koleksi 
SIDO 785
TBLA 965
BBRI BMRI BBNI BBTN BRIS BJBR BJTM masuk bertahap...."
2021-02-08 13:47:26+00:00,"hal terbodoh yang aku lakukan hari ini, kenapa BBRI aku jual??? 😩"
2021-02-07 03:03:22+00:00,"Tabungan Saham 
Jumat 5Feb2021
BBRI 4470
BMRI 6550
BBNI 6300
BBTN 1790
BRIS 2710
Always Buy bertahap
Dikit2 kelak menjadi bukit"
2021-02-06 10:21:05+00:00,@werryhikmatiar $BBRI
2021-02-01 11:44:25+00:00,@Ikmal76409028 Gorengan yg sy maksud dilihat jg dr bibit bebet bobot emitennya. Kalo AGRO msh dlm circle BUMN dan dibackup BBRI gak akan dibiarin kolaps.
2021-02-01 06:07:10+00:00,Kecualii BBRI sih masih ijo cumaa yaa terus turun inii :(
2021-01-29 08:41:29+00:00,@ansxbella ga beda jauh sama bbri
2021-01-29 07:06:17+00:00,Bbri aja sampai mau arb 😣 https://t.co/60rHcQY5Cu
2021-01-29 06:56:23+00:00,@muhariefnp Sampe BBRI yang beberapo hari yg lalu masih sustain jadi ambrol 😭
2021-01-27 04:24:52+00:00,@SutriaNSyati abis CL aku barusan bukk haha. sisanya merah. semoga rebound cepet tapiii. ga ngerti banget even BBCA dan BBRI volatile bangettt
2021-01-27 03:56:34+00:00,"@minshadowfilter Jangan beli jangan beli ingat BBCA, BBRI"
2021-01-25 06:03:19+00:00,"mau kado apa  ? 
me : nggak mau apa apa, 
3 second later...
also me : beliin emiten BBRI aja 🤣 

*dapet kebun binatang nih siang siang gini*"
2021-01-24 12:13:12+00:00,"@HateOctober_ @dedisayaini @Ratmankorompot @indahfe_ Rugi leh apa bbri syariah jangka panjang, susah untuk trader"
2021-01-22 10:32:56+00:00,@JogjaUpdate Wes munggah mudun koyo regone saham bbri
2021-01-21 01:32:08+00:00,Watch $BBRI $BRIS $INKP $MDKA $NIKL $ANTM $TINS
2021-01-20 23:54:51+00:00,kombinasi yg bagus hari ini dgn rupslb bbri 😁 https://t.co/kIcW4k9bNX
2021-01-20 09:28:03+00:00,$bbri break ALT+resist
2021-01-20 06:29:28+00:00,"@AndriSurip @herrput Hahaha, bolehlah buat nambahin bbri sama bmri"
2021-01-19 08:37:07+00:00,"@bymakss Untuk kaef n lagi nyangkut
Untuk bbri, bris, bbkp, udah take provit..
Aku masuk lagi di bbri planing TP di 30% gain, skrng masih progres 18% gain"
2021-01-17 10:09:11+00:00,"@dondihananto Masuk ke bursa di akhir tahun 2019, dihantam corona loss 50% dari modal karena benar2 hijau di saham, CL UNTR &amp; BBRI di loss yg lumayan, eh sekarang harganya melebihi avg buy yg dulu, jadi pelajaran berharga"
2021-01-17 06:22:04+00:00,BBRI pa kabar merona
2021-01-15 13:21:40+00:00,Aku 1000 lot BBRI jg gapapa koooh ga usah BBCA https://t.co/XOUcz53uju
2021-01-14 23:22:15+00:00,@kaesangp Asik BBRI BRIS 🚀🚀
2021-01-14 17:05:12+00:00,"@yogi_adisyah @kaesangp Wajar ya, cash flow negatif. 😇
Berarti cash flow yg positif (banyak duit), seperti : BBCA, BRIS, BBRI, BBNI, BMRI..., ga wajar ya ?  ☺"
2021-01-14 14:16:02+00:00,@kaesangp Tolong ini meresahkan banget. Pengen HAKA di BRIS takut suspend atau Nyangkut. Apakah ke BBRI aja kahhhhhh?
2021-01-14 05:34:55+00:00,Oke mencoba saham pertama dengan bbri wkwk tp ga naik2 asem og🙃
2021-01-14 01:24:55+00:00,Otw salip $BBRI https://t.co/Tuwuv4M7hT
2021-01-13 13:35:07+00:00,"Awalnya saya mikir begini krn banyak banget perdebatan yg bilang harga BRIS sudah kemahalan, udah terlalu tinggi, udah mau nyamain harga BBRI, tp bener gak sih kondisinya spt itu? Ayok coba kita analisa pake logika sederhana ya."
2021-01-13 08:40:15+00:00,"Jargonnya ""Bersama umat kita buktikan bisa kalahkan BBRI"" 😂😂 https://t.co/CBvErhRWF0"
2021-01-13 07:02:54+00:00,"@Rafifrasyid2801 Pasca merger kemungkinan masuk kategori bank BUKU III dgn modal inti 20T. Masih potensi banget bakal naik ke BUKU IV join sm BBCA, BBNI, BBRI, BMRI kalo bs capai penambahan s.d 30T modal intinya. https://t.co/eWpFMkHcyr"
2021-01-13 05:25:29+00:00,"Jd keliru bgt kalo yg mau lepas BRIS dgn reason harganya udah mendekati BBRI. Kalo mau pake analogi begitu, ya kudu di compare nya sm smua bank yg ada di struktur tsb. Terutama BMRI selaku ultimatr sharehold nya."
2021-01-13 05:22:46+00:00,Sempet banyak yg berspekulasi brp sih target tertinggi saham BRIS. Dan banyak yg berpendapat gak akan melebihi saham BBRI selaku induknya. Btw hati2 jgn sampe kegocek salah ngambil asumsi. Krn komposisi pemilik saham Bank Syariah hasil merger itu udah bkn dominan BBRI lg. https://t.co/jHWEFxx3Ab
2021-01-13 04:41:21+00:00,@remayunanto udh signal exit kah bbri??
2021-01-13 04:12:34+00:00,"@masbayyyu Saya masih ga berubah sih, nunggu keputusan regulator atau minimal statement lanjutan dr BBRI"
2021-01-12 13:02:05+00:00,@mbah_mijan Nyesel dari harga masih 1800an sampai sekarang mau 4000 nyimak terus. Udah maubsetara sodaranya bbri
2021-01-12 11:17:35+00:00,@kelvincen12 Tinggal nunggu bapaknya lg si BBRI ngamuk 😂
2021-01-12 09:29:04+00:00,BBRI bikin gemeterr
2021-01-11 14:02:47+00:00,@samsyir Bbca bbri https://t.co/FlDDp16cyu
2021-01-11 05:28:27+00:00,Eh buset BBRI 🤑🤑🤑🤑🤑 https://t.co/VXTMjPKwby
2021-01-11 03:47:39+00:00,BBRI terbaaang 🤑🤑🤑
2021-01-11 03:04:50+00:00,mengawali cuti di mgg kedua di 2021 dengan terbangnya $BBRI 🚀🚀🚀 makasi kakaa
2021-01-08 07:07:05+00:00,kl mau maen aman ambil BBNI atau BMRI... kalo aku kurang sreg sama BBCA dan BBRI... suka suka orang ajalah
2021-01-08 02:53:55+00:00,"Selama BBCA dan BBRI masih mengalami pertumbuhan. Indonesia akan baik-baik aja 

NB: selama tikusnya gak aneh-aneh 😀"
2021-01-07 23:03:27+00:00,"Go BBRI!

BRI (BBRI) Dikabarkan Bakal Rights Issue Rp13,9 Triliun - https://t.co/r1Uy95oKLW https://t.co/xDG1w7fjSS"
2021-01-06 03:18:30+00:00,@rgoestama Wah gajian bulan ini harus beli saham BBRI dan AGRO 😁
2021-01-06 01:16:49+00:00,"Konsep BBRI AGRO yg ada di kepala saya, mekanismenya mgkn ada dua jenis.

1. AGRO sbg eksekutor dgn peluru berupa penyertaan/tambahan modal dr BBRI

2. AGRO sbg eksekutor dgn sumber peluru dr pinjaman kredit BBRI

Krn even AGRO yg maju, sumber duit modalnya kan pasti ada di BRI."
2021-01-06 01:05:57+00:00,Bisa ini BBRI AGRO masuk watchlist januari @TradingDiary2
2021-01-06 01:03:45+00:00,"Lalu spt yg ud pernah saya bahas juga, apakah lantas saham BBRI bakal kena efek? Bs ya bs jg tidak. Muatan BRI sbg bank bumn terlalu besar kalo seluruhnya diswitch fokus diumkm, kemungkinan anak usahanya yg akan dimajukan utk masuk ke project tsb. Siapa?

Besar kemungkinan AGRO."
